Geography,Car_Truck_Van_Less_Than_15,Car_Truck_Van_15_to_29,Car_Truck_Van_30_to_44,Car_Truck_Van_45_to_59,Car_Truck_Van_More_Than_60,Car_Truck_Van_Avg_Duration,Public_Transit_Less_Than_15,Public_Transit_15_to_29,Public_Transit_30_to_44,Public_Transit_45_to_59,Public_Transit_More_Than_60,Public_Transit_Avg_Duration,Active_Transportation_Less_Than_15,Active_Transportation_15_to_29,Active_Transportation_30_to_44,Active_Transportation_45_to_59,Active_Transportation_More_Than_60,Active_Transportation_Avg_Duration,Motorcycle_Scooter_Moped_Less_Than_15,Motorcycle_Scooter_Moped_15_to_29,Motorcycle_Scooter_Moped_30_to_44,Motorcycle_Scooter_Moped_45_to_59,Motorcycle_Scooter_Moped_More_Than_60,Motorcycle_Scooter_Moped_Avg_Duration,Other_Less_Than_15,Other_15_to_29,Other_30_to_44,Other_45_to_59,Other_More_Than_60,Other_Avg_Duration,Province or Territory Abbreviation,Population (2021),Population (2016),Population Percentage Change (2016->2021),Land area (2021) (km^2),Population density per km^2 (2021)
Rivière-Patapédia-Est,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,0,0,0,15.85,0
Lac-Alfred,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,0,0,0,77.53,0
Les Méchins,135,40,40,10,15,17.7,0,0,0,0,0,0.0,15,0,0,0,0,5.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,995,987,0.8,441.39,2.3
Sainte-Félicité,20,15,0,0,0,15.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,350,389,-10,94.89,3.7
Sainte-Paule,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,247,233,6,83.36,3
Matane,"3,460","1,440",295,110,130,13.8,10,15,15,0,0,21.6,265,90,10,0,10,12.6,20,0,0,0,0,9.2,45,15,10,0,0,12.4,Que.,"13,987","14,311",-2.3,195.49,71.5
Saint-Léandre,0,10,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,375,400,-6.3,104.72,3.6
Saint-Ulric,70,20,25,0,0,16.4,0,0,0,0,0,0.0,25,0,0,0,0,2.8,0,0,0,0,0,0.0,10,0,0,0,0,0.0,Que.,"1,567","1,585",-1.1,120.45,13
Baie-des-Sables,35,20,10,0,0,15.6,0,0,0,0,0,0.0,25,0,0,0,0,3.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,613,628,-2.4,65.07,9.4
La Rédemption,0,10,10,10,0,28.0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,384,432,-11.1,116.63,3.3
Saint-Charles-Garnier,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,222,240,-7.5,84.79,2.6
Les Hauteurs,35,10,10,0,0,14.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,485,504,-3.8,102.92,4.7
Sainte-Jeanne-d'Arc,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,217,280,-22.5,110.34,2
Sainte-Jeanne-d'Arc,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,101","1,050",4.9,267.28,4.1
Saint-Gabriel-de-Rimouski,75,20,25,0,0,15.7,0,0,0,0,0,0.0,40,10,0,0,0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,177","1,167",0.9,126.98,9.3
Saint-Donat,25,20,10,0,0,18.4,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,835,876,-4.7,95.8,8.7
Saint-Donat,25,20,10,0,0,18.4,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"4,561","3,888",17.3,350.17,13
Sainte-Angèle-de-Mérici,30,25,15,0,0,21.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,989,953,3.8,107.78,9.2
Padoue,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,250,245,2,66.66,3.8
Saint-Octave-de-Métis,10,20,10,0,0,18.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,493,511,-3.5,75.16,6.6
Price,125,30,40,25,10,19.0,0,0,0,0,0,0.0,25,0,0,0,0,7.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,729","1,759",-1.7,2.51,688.8
Saint-Joseph-de-Lepage,15,0,15,0,0,17.0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,590,523,12.8,30.98,19
Mont-Joli,"1,440",900,560,90,25,17.0,0,15,0,0,0,23.0,145,35,0,0,0,8.4,0,10,0,0,0,0.0,0,0,15,0,0,25.0,Que.,"6,384","6,281",1.6,24.24,263.3
Sainte-Flavie,65,45,15,0,0,18.2,0,0,0,0,0,0.0,15,0,0,0,0,3.9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,904,884,2.3,38.23,23.6
Sainte-Luce,200,240,35,35,0,17.7,0,0,0,0,0,0.0,50,10,0,0,0,5.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"2,845","2,801",1.6,72.59,39.2
Lac-des-Eaux-Mortes,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,47,0,0,923.26,0.1
Lac-à-la-Croix,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,0,0,0,223.35,0
Esprit-Saint,20,0,20,10,0,26.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,340,341,-0.3,168.96,2
La Trinité-des-Monts,0,20,10,0,10,32.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,233,223,4.5,233.07,1
Saint-Narcisse-de-Rimouski,35,25,35,0,0,20.6,0,0,0,0,0,0.0,30,0,0,0,0,3.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,084",961,12.8,162.4,6.7
Saint-Marcellin,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,397,353,12.5,117.19,3.4
Saint-Anaclet-de-Lessard,220,180,65,0,10,15.4,0,0,0,0,0,0.0,30,0,0,0,0,7.8,10,0,0,0,0,0.0,10,0,0,0,0,0.0,Que.,"3,019","3,071",-1.7,126.37,23.9
Saint-Fabien,150,20,20,0,0,11.1,0,0,0,0,0,0.0,30,0,0,0,0,6.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,834","1,837",-0.2,119.92,15.3
Saint-Clément,55,15,10,0,0,12.2,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,479,460,4.1,86.72,5.5
Saint-Jean-de-Dieu,155,125,10,15,0,14.4,0,0,0,0,0,0.0,45,0,0,0,0,5.9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,651","1,596",3.4,152.04,10.9
Sainte-Rita,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,303,307,-1.3,129.52,2.3
Saint-Guy,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,76,54,40.7,139.54,0.5
Saint-Médard,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,216,209,3.3,75.28,2.9
Sainte-Françoise,20,20,10,0,0,19.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,467,449,4,87.02,5.4
Sainte-Françoise,20,20,10,0,0,19.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,383,386,-0.8,88.83,4.3
Saint-Éloi,25,30,15,0,0,19.2,0,0,0,0,0,0.0,20,0,0,0,0,7.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,310,286,8.4,65.77,4.7
Trois-Pistoles,585,260,150,60,10,16.9,0,0,0,0,0,0.0,115,20,0,0,0,6.6,0,0,0,0,0,0.0,20,0,0,0,0,1.7,Que.,"3,115","3,246",-4,7.63,408.1
Notre-Dame-des-Neiges,165,75,25,20,0,14.7,0,0,0,0,0,0.0,15,0,0,0,0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,194","1,085",10,94.44,12.6
Saint-Mathieu-de-Rioux,25,25,25,0,0,21.2,0,0,0,0,0,0.0,15,0,0,0,0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,691,639,8.1,107.27,6.4
Saint-Simon-de-Rimouski,35,15,10,0,0,14.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,455,426,6.8,74.84,6.1
Lac-Boisbouscache,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,0,0,0,98.15,0
Rivière-du-Loup,"7,290","3,460","1,150",490,285,15.6,20,20,15,0,10,28.4,630,170,40,0,0,9.2,40,0,0,0,0,9.0,85,20,0,0,10,21.8,Que.,"20,118","19,507",3.1,83.74,240.2
Saint-Cyprien,195,70,55,35,10,18.5,0,0,0,0,0,0.0,30,15,0,0,0,7.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,474,490,-3.3,93.48,5.1
Saint-Cyprien,195,70,55,35,10,18.5,0,0,0,0,0,0.0,30,15,0,0,0,7.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,078","1,066",1.1,138.43,7.8
Saint-Hubert-de-Rivière-du-Loup,90,25,40,10,10,21.6,0,0,0,0,0,0.0,35,0,0,0,0,3.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,412","1,279",10.4,192.2,7.3
Saint-Antonin,420,170,35,25,25,15.0,0,0,0,0,0,0.0,35,0,10,0,0,9.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"4,338","4,049",7.1,175.93,24.7
Saint-Modeste,90,175,40,15,0,18.3,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,180","1,162",1.5,109.72,10.8
Saint-François-Xavier-de-Viger,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,247,245,0.8,111.27,2.2
Saint-Épiphane,20,25,0,0,0,28.4,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,836,827,1.1,82.85,10.1
Saint-Paul-de-la-Croix,25,10,0,0,0,12.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,313,309,1.3,78.42,4
L'Isle-Verte,150,125,45,15,10,18.8,0,0,0,0,0,0.0,30,0,0,0,0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,356","1,294",4.8,119.15,11.4
Notre-Dame-des-Sept-Douleurs,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,71,36,97.2,11.53,6.2
Cacouna,80,115,25,0,10,18.0,0,0,0,0,0,0.0,25,0,0,0,0,4.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,848","1,803",2.5,62.75,29.4
Saint-Arsène,90,115,15,0,0,15.2,0,0,0,0,0,0.0,35,0,0,0,0,8.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,245","1,230",1.2,70.81,17.6
Rivière-du-Loup,"6,080","2,590",880,365,205,15.1,20,20,15,0,10,26.0,415,160,30,0,0,10.4,40,0,0,0,0,9.4,85,10,0,0,10,22.4,Que.,"20,118","19,507",3.1,83.74,240.2
Notre-Dame-du-Portage,35,50,10,0,0,15.3,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,296","1,151",12.6,40.06,32.4
Dégelis,475,245,90,10,15,14.8,0,0,0,0,0,0.0,60,10,10,0,0,8.2,10,0,0,0,0,7.2,0,0,0,0,0,0.0,Que.,"2,884","2,863",0.7,556.78,5.2
Packington,30,0,0,0,0,6.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,578,603,-4.1,118.75,4.9
Saint-Marc-du-Lac-Long,65,40,30,0,0,14.7,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,365,397,-8.1,148.64,2.5
Rivière-Bleue,140,50,10,0,15,13.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,261","1,230",2.5,173.42,7.3
Saint-Eusèbe,60,35,15,0,0,19.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,587,593,-1,129.56,4.5
Saint-Juste-du-Lac,50,25,10,0,0,16.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,543,561,-3.2,166.94,3.3
Auclair,55,10,0,15,15,27.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,447,448,-0.2,105.78,4.2
Lejeune,40,0,0,0,0,12.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,246,262,-6.1,270.13,0.9
Biencourt,10,10,10,10,0,27.0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,433,464,-6.7,187.12,2.3
Lac-des-Aigles,20,15,10,0,0,18.8,0,0,0,0,0,0.0,15,0,0,0,0,10.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,495,512,-3.3,86.63,5.7
Saint-Michel-du-Squatec,130,65,30,25,10,17.3,0,0,0,0,0,0.0,30,0,0,0,0,4.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,076","1,113",-3.3,361.23,3
Témiscouata-sur-le-Lac,"1,085",510,250,105,10,15.7,0,0,0,0,0,0.0,115,0,0,0,0,7.3,15,10,0,0,0,9.2,20,10,0,0,0,6.6,Que.,"5,054","4,910",2.9,218.81,23.1
Saint-Pierre-de-Lamy,15,15,10,10,0,21.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,122,117,4.3,110.63,1.1
Saint-Louis-du-Ha! Ha!,120,60,15,15,0,15.5,0,0,0,0,0,0.0,20,0,0,0,0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,311","1,292",1.5,112.23,11.7
Saint-Elzéar-de-Témiscouata,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,311,321,-3.1,151.14,2.1
Saint-Honoré-de-Témiscouata,0,30,10,0,0,23.2,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,763,741,3,262.97,2.9
Pohénégamook,275,90,50,25,10,15.0,0,0,0,0,0,0.0,30,0,0,0,0,4.4,10,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"2,481","2,582",-3.9,339.99,7.3
Saint-Athanase,15,40,0,10,0,22.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,303,317,-4.4,292.63,1
Kamouraska,"3,575","2,030",515,195,160,15.9,0,10,0,0,20,88.0,685,75,45,0,0,7.8,20,10,0,0,0,10.8,55,35,0,0,10,20.0,Que.,607,616,-1.5,44.07,13.8
Mont-Carmel,55,60,0,0,10,18.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,160","1,127",2.9,428.26,2.7
Saint-Bruno-de-Kamouraska,15,10,0,0,0,9.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,515,541,-4.8,188.44,2.7
Saint-Pascal,775,395,125,0,10,13.1,0,10,0,0,0,0.0,100,15,0,0,0,5.9,10,0,0,0,0,0.0,20,0,0,0,0,2.6,Que.,"3,530","3,468",1.8,59.68,59.1
Sainte-Hélène-de-Kamouraska,40,10,10,0,0,11.8,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,891,918,-2.9,60.46,14.7
Saint-Joseph-de-Kamouraska,20,10,10,0,0,16.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,398,391,1.8,84.96,4.7
Saint-Alexandre-de-Kamouraska,275,280,105,30,0,18.1,0,0,0,0,0,0.0,135,10,0,0,0,5.5,0,0,0,0,0,0.0,10,0,0,0,0,0.0,Que.,"2,255","2,109",6.9,111.4,20.2
Saint-André-de-Kamouraska,60,95,30,10,0,18.5,0,0,0,0,0,0.0,30,0,0,0,0,3.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,658,658,0,71.06,9.3
Saint-Germain,0,10,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,294,286,2.8,28.53,10.3
Kamouraska,85,45,15,0,10,21.4,0,0,0,0,0,0.0,40,0,0,0,0,4.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,607,616,-1.5,44.07,13.8
Saint-Denis-De La Bouteillerie,35,15,0,0,0,12.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,518,517,0.2,33.84,15.3
Saint-Philippe-de-Néri,80,75,10,0,0,14.8,0,0,0,0,0,0.0,25,0,0,0,0,3.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,818,832,-1.7,32.65,25.1
Rivière-Ouelle,180,105,10,20,0,14.5,0,0,0,0,0,0.0,30,0,0,0,0,6.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,995,970,2.6,57.5,17.3
Saint-Pacôme,210,60,0,0,10,15.3,0,0,0,0,0,0.0,10,15,0,0,0,9.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,806","1,598",13,29.06,62.1
Saint-Gabriel-Lalemant,20,0,0,0,0,7.2,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,660,716,-7.8,77.92,8.5
Saint-Onésime-d'Ixworth,15,10,0,0,0,16.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,522,560,-6.8,102.76,5.1
La Pocatière,"1,570",775,180,105,100,16.9,0,0,0,0,20,110.0,270,30,40,0,0,10.8,0,0,0,0,0,0.0,15,30,0,0,10,31.6,Que.,"4,078","4,120",-1,21.18,192.5
Sainte-Anne-de-la-Pocatière,135,80,10,15,0,13.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,597","1,636",-2.4,54.78,29.2
Picard,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,5,10,-50,568.1,0
Petit-Lac-Sainte-Anne,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,0,0,0,186.42,0
Saint-Irénée,20,25,0,0,20,28.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,678,641,5.8,59.92,11.3
La Malbaie,"1,515",780,185,25,20,12.9,0,0,0,0,0,0.0,120,15,0,10,0,8.7,20,10,0,0,0,8.0,20,0,0,0,0,3.4,Que.,"8,235","8,271",-0.4,458.19,18
Notre-Dame-des-Monts,15,0,10,0,0,20.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,789,791,-0.3,57.93,13.6
Saint-Aimé-des-Lacs,30,0,15,0,0,14.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,158","1,095",5.8,91.61,12.6
Clermont,720,225,80,10,0,11.5,0,0,0,0,0,0.0,35,20,0,0,0,9.4,10,0,0,0,0,0.0,0,10,0,0,0,0.0,Que.,484,492,-1.6,156.66,3.1
Clermont,720,225,80,10,0,11.5,0,0,0,0,0,0.0,35,20,0,0,0,9.4,10,0,0,0,0,0.0,0,10,0,0,0,0.0,Que.,"3,065","3,085",-0.6,51.53,59.5
Saint-Siméon,80,60,15,0,0,14.3,0,0,0,0,0,0.0,35,10,0,0,0,5.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,207","1,171",3.1,56.71,21.3
Saint-Siméon,80,60,15,0,0,14.3,0,0,0,0,0,0.0,35,10,0,0,0,5.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,139","1,227",-7.2,281.14,4.1
Baie-Sainte-Catherine,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,184,206,-10.7,232.89,0.8
Mont-Élie,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,51,63,-19,851.18,0.1
Sagard,0,35,20,0,0,26.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,110,130,-15.4,204.59,0.5
Petite-Rivière-Saint-François,40,45,25,15,25,29.8,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,953,814,17.1,133.89,7.1
Baie-Saint-Paul,"1,615",825,350,105,105,16.3,0,0,0,0,0,0.0,245,55,10,0,0,8.4,10,0,0,0,0,0.0,15,0,0,0,0,0.0,Que.,"7,371","7,146",3.1,545.85,13.5
L'Isle-aux-Coudres,225,20,25,20,30,17.5,0,0,0,0,0,0.0,30,0,0,0,0,3.3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,116","1,143",-2.4,29.46,37.9
Les Éboulements,45,70,25,10,0,18.4,0,0,0,0,0,0.0,55,0,0,0,0,5.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,465","1,331",10.1,156.19,9.4
Saint-Hilarion,90,50,25,0,0,14.7,0,0,0,0,0,0.0,15,0,0,0,0,5.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,146","1,127",1.7,100.3,11.4
Saint-Urbain,95,65,25,0,15,19.8,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,320","1,373",-3.9,330.57,4
L'Islet,"2,550","1,705",445,205,130,16.1,0,0,0,0,0,40.0,500,40,0,0,0,4.8,25,10,0,0,0,8.8,40,15,0,0,0,14.6,Que.,"3,803","3,827",-0.6,119.95,31.7
Saint-Omer,45,20,0,0,0,8.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,294,277,6.1,122.44,2.4
Saint-Pamphile,645,370,65,35,20,13.9,0,0,0,0,0,0.0,110,0,0,0,0,4.4,0,0,0,0,0,0.0,10,0,0,0,0,0.0,Que.,"2,274","2,400",-5.3,137.78,16.5
Saint-Adalbert,15,10,0,0,0,14.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,460,510,-9.8,216.16,2.1
Saint-Marcel,30,40,0,0,0,21.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,422,428,-1.4,178.83,2.4
Sainte-Félicité,30,15,0,0,10,27.6,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,350,389,-10,94.89,3.7
Sainte-Perpétue,190,70,15,0,0,9.7,0,0,0,0,0,0.0,35,0,0,0,0,3.1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,715","1,639",4.6,291.04,5.9
Sainte-Perpétue,190,70,15,0,0,9.7,0,0,0,0,0,0.0,35,0,0,0,0,3.1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,916,959,-4.5,71.51,12.8
Tourville,10,0,0,0,0,10.0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,576,589,-2.2,164.36,3.5
Saint-Damase-de-L'Islet,20,0,0,0,0,8.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,563,552,2,247.64,2.3
Saint-Cyrille-de-Lessard,15,0,0,0,10,34.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,742,718,3.3,230.52,3.2
Saint-Aubert,110,30,15,10,0,15.5,0,0,0,0,0,0.0,20,0,0,0,0,4.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,"1,441","1,474",-2.2,98.45,14.6
Sainte-Louise,35,10,0,0,0,20.8,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,674,671,0.4,76.59,8.8
Saint-Roch-des-Aulnaies,20,30,15,0,0,18.0,0,0,0,0,0,0.0,30,0,0,0,0,2.3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Que.,955,917,4.1,49.14,19.4
